model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043908220289953004,0.0,0.0,0.031766191023996006,0.176665336913741,0.0018923074158660002,0.595574629193648,0.0,0.021440083397391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019843701363992,0.019974334317952,0.0,0.0037864611609620003,0.0,0.0,0.0,0.0,0.0,0.008627901240673001,0.002670045612587,0.0,0.010932214927731,0.0031972601777410002,0.031688331482721,0.020957244962337,0.0,0.0,0.0,0.0,0.0,0.0,0.005083162769634,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012937021981970001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863855630511243,0.12036226764277301,0.0,0.002485716946507,0.0,0.0023512304227920004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002240231422401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.038331157168575006,0.0015125317189120001,0.639172109793815,0.01852266927944,0.0033306626822840004,0.0,0.0,0.001592849617414,0.0,0.0,0.018763908819315,0.011866254537464,0.017994916009824002,0.078173094134293,0.062615484250754,0.038637845908351,0.014232346199988002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049157567205232004,0.0013182006278540002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002686897092216,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996092898407071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.066766633341651,0.028184321728595002,0.012707573621512001,0.018411216343145003,0.009853123523902,0.0,0.0,0.0,0.0,0.0,0.10919462847055901,0.013564247763569001,0.007498789826599001,0.022702183818592,0.049222034281953,0.055020338761447005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005530250313351,0.011307522558202,0.001014501446548,0.023134686138861,0.016879170249977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17452310939402801,0.013115093107470001,0.0,0.001376396277794,0.0,0.0,0.0,0.0,0.0,0.002092618150934,0.0,0.0,0.0,0.0032542165468980003,0.0,0.005554627938018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081122667235705,0.012225744690258,0.006365608209274,0.24553040162848602
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12461962762275001,0.0,0.0,0.0,0.788244351807111,0.0,0.085748805040465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.013618272450758001,0.013581469079799001,0.005138947722592001,0.017872809416784003,0.026578775893975,0.0,0.0,0.017915720116356,0.0,0.0,0.0036533147095050003,0.0014240410072770002,0.0,0.0015516539429510001,0.0,0.0013048862126060002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10238805424203401,0.013343535880406002,0.019116177488933,0.047120616484532,0.035728948175208004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002931788870246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239152011429616,0.43366312803294904
Oligo.4,0.002179995163505,0.0,0.015244833912675,0.0,0.0,0.0,0.0,0.001009016310873,0.0,0.0,0.130712142401009,0.003220272124523,0.066407117989166,0.043395520428202,0.09938906586771401,0.42089221035670304,0.08837432817971401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010393999912356,0.044580789235617,0.0,0.001269918655082,0.0,0.0,0.0,0.0,0.001850928677194,0.0,0.022078638025964003,0.037926350343615,0.008188232829475001,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999719998681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018980643380687,0.027908870444256002,0.13924536954028002,0.07221974570683101,0.0,0.007189166398884001,0.00116069133371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325714411555925,0.0016398468848350001,0.003966001026148001,0.017464979256540003,0.0154133115596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030862491293420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299807535800084,0.059841903269894005
Oligo.4,0.08626893242502601,0.0036048332806090004,0.022713896731918003,0.008338016883873001,0.049274146697068005,0.0,0.0,0.0013474910195590002,0.0,0.001289958474148,0.0,0.0,0.0,0.0016569641187140001,0.00496041191525,0.0019574201514320003,0.005065032857932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14963573136090802,0.007735150414694001,0.011156901807002,0.029343606375813003,0.024102235703072003,0.034414964612903005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007218340555583001,0.0,0.0,0.0,0.0,0.0,0.005675933410356,0.0,0.0,0.0,0.0,0.0,0.0,0.025367422285896002,0.0,0.013291201948104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001912045626601,0.0,0.20125708307796,0.298253351805344
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042500436586959005,0.0,0.0,0.0,0.954199644863125,0.0,0.0028428049808140003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036880355797066,0.0,0.003003008720194,0.15503688763168702,0.340336592124797,0.021247982255506,0.031997633375582,0.010162057866126001,0.295719947800615,0.011624875930751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047050511143122004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001894237460897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005193685752539001,0.0,0.0,0.0,0.002529364020484,0.0,0.007626063863241001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002066756511875,0.0,0.020523351668504,0.004231885188263
Oligo.4,0.006705839941940001,0.0023204427002830002,0.001691132804336,0.0035010345133860005,0.0020507118398590003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02251603937175,0.017981981566903,0.001777660469154,0.004783994534778,0.004357300643319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030052505076777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041542838739127,0.859666891567002
Oligo.4,0.00301530624079,0.0031378550805170003,0.022248610343341003,0.0,0.012815052209195,0.0,0.0,0.0,0.0,0.0,0.029816844024192,0.023167799329956003,0.010367505260274001,0.045211899603365004,0.038849767252879,0.082549221852379,0.037110811655723004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019245313389098,0.001697607366193,0.0,0.017147755529359,0.010466656191831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016542108265170002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056547466426509006,0.582294134711104
Oligo.4,0.0011345746617360002,0.0,0.0,0.0,0.0,0.0,0.0,0.052781036488068006,0.0,0.002316996628369,0.014276609056455001,0.040496590908061,0.006237358714439,0.12052970027504101,0.002569415467331,0.028518515960465004,0.005548681788165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022810183018040003,0.0020656999199530003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177993951645431,0.07072314813746801,0.0,0.0,0.0,0.0028266513876480004,0.0,0.0,0.0,0.005945565108502001,0.0,0.0,0.0,0.004454988618576,0.0,0.004895875141449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001135499593702,0.007761146294934001
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9531808240347731,0.044223812300229,0.001255271035257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018579380579521,0.044131216117011006,0.038286488890047,0.062497149085285,0.15437313218928903,0.205117716248354,0.304293087666259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032245924018560004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001634824111307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15866464730252502,0.002421183688806,0.0,0.0031213824995280004
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070790133673106,0.0,0.0,0.035550193487298,0.123403733942733,0.040421048359840006,0.341122739200855,0.0,0.006109119999698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37663807920156606,0.0,0.0,0.0,0.0,0.0,0.002386021481866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0011109072963960001,0.0,0.0,0.0,0.0,0.0,0.0,0.005132520272965,0.002181051285608,0.004145228747384,0.0,0.0,0.0,0.002041213846392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655542554781231,0.008735150652406001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005791614826528
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011319479101992,0.0,0.0013788193653760002,0.038225079683719,0.010156329126525001,0.014861454120144,0.21808474843458403,0.008963768140483,0.008487882887514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002574145628268,0.0,0.0,0.0014296094914720001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46864513065477004,0.015305667874433002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012355421200335,0.0025810123176190003,0.0,0.0,0.026764981560987004,0.0,0.06737818780606,0.0,0.001052431655227,0.0,0.0,0.069410103002171,0.001053560058184,0.012359067902056,0.0017940622064850002,0.0,0.001008136215753,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028643603041340004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987265041633656,0.005946746192681001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014840372293550002
Oligo.4,0.013977838254716001,0.00874734783447,0.030033632896158003,0.005828813283093001,0.004411574774074,0.0,0.0,0.327788616583491,0.066860081684811,0.446202202750526,0.0,0.0029250023997250004,0.0,0.016082122202244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002869440276075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00282570967327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032493500583950004,0.06340813901836101
Oligo.4,0.014537423351645,0.00426640003394,0.007928967293238,0.002680046794455,0.005585294829083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012164980227645,0.001491618637451,0.0,0.0018952565205260002,0.00360375917455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418870775803723,0.025578270417709003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029580172865600004,0.0,0.0,0.0,0.013605726326217002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017288820557100001,0.0,0.0,0.026859423169933002,0.45267863250573503
Oligo.4,0.12032774468547201,0.039855079497857,0.268971318934209,0.025062107566903,0.025745114495342003,0.0,0.0,0.007966476032344,0.0,0.008642657836572,0.0,0.0,0.0,0.0,0.251495331539685,0.008665793601502,0.20824252167376903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001133735738126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006390856493272001,0.0,0.0,0.022920407049284
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009881953551536002,0.0,0.0,0.0,0.003039533116766,0.001562858700037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312558618906006,0.002471752176134,0.0,0.0,0.0,0.0,0.011414478677871001,0.0,0.0,0.0,0.0,0.0,0.25752354339107203,0.0019460451024330002,0.34299741564545105,0.0,0.0,0.0,0.0,0.034123695194052,0.0,0.0013663306987590001,0.015025600620541,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630833982437357,0.061353472031743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020851458022159,0.0,0.0,0.0,0.27626951146960904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001187086379717,0.0,0.0,0.003072941419715
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999913539733533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.10657752716866101,0.034651792353397,0.029469722243522,0.038611421083253,0.065985972015162,0.0,0.0,0.0,0.0,0.0,0.00153504175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012173239652600002,0.007066409672042,0.0,0.002443647249785,0.0035528062327760002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018115786118390001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079854992230919,0.0021987829379090003,0.0,0.0,0.043946595914682,0.0014999899951210001,0.042810369704772006,0.0,0.0,0.0,0.0,0.0,0.0,0.108575986327719,0.0,0.0,0.004944824334990001,0.41938282008611405
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001739113505712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998164279099038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009685018886673,0.8075485402573861,0.044088726533751,0.053027851875518006,0.0,0.052967311023853006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001507564322223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019928293036683,0.004184313473809,0.0016218007537,0.001051960662737
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004904252353953,0.0,0.0,0.0070172848510830005,0.011841225136228001,0.047419140480313,0.286044767962829,0.17153832152710002,0.329510540278317,0.09337368676362201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014408522356039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026890578930347003,0.0038747922702160003,0.0,0.002124149044125
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044542986257546005,0.269311431967986,0.049384233079126004,0.178736186641989,0.001181242763378,0.179982155119243,0.076937321918234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014818491338390001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027161634365871,0.166626692944936,0.0,0.003526687251181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.010314549771767,0.001112536034492,0.023494288341524002,0.00101291497754,0.001504548493213,0.0,0.0,0.044078606803558004,0.0,0.0,0.048955545685886004,0.018443314356764003,0.0,0.800242571869713,0.0,0.001341672244723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015642457695610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029093577902267003,0.00328194785034,0.0,0.001197604372171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029472469950870004,0.0052010030191550006,0.0,0.0032842054236030004
Oligo.4,0.019885800315828,0.010471563958578001,0.011382944883636,0.0067085179662840005,0.007430671232645,0.0,0.0,0.0015452472313980002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013218462099060001,0.005580349497864,0.0,0.004209593014812,0.004827859695626001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004800091048523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035319181185870002,0.9137261680090221
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024782090062252002,0.0,0.014741265030335002,0.142455588658699,0.0,0.006180094230973001,0.570446825831812,0.012719534573737002,0.003376885765295,0.0020959102371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026025061933443002,0.0,0.0,0.011039089103086,0.0063093749803520005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008447216697408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00782863647275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035365205808920003,0.050540308890147004,0.0,0.016231348819754,0.089080131809102
Oligo.4,0.0,0.0,0.003953172073186,0.0,0.0,0.0,0.0,0.306839927529564,0.0,0.005105071165566,0.06677406227643201,0.030883596263219,0.008929318275988,0.035561104891655,0.0,0.006139097137504001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002159126488093,0.0,0.0,0.23191193926722,0.003884454103398,0.0,0.0,0.022441364255142003,0.027929768352852002,0.21640831589598403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003347743196374,0.0,0.0,0.019540265978902002
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99340448128331,0.0,0.0,0.0,0.0,0.0,0.005476889853706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008549193690328001,0.0,0.0,0.0015459454614510002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688401199698591,0.08642998704483201,0.0,0.021775766754866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031541629726820003,0.0,0.0,0.0021040707152440003,0.003852378088918
